,CHI,OMEGA,OMEGA_Cont,X_LUT,Y_LUT,Z_LUT
261,30.0,227.5,1307.5,-0.048846163738095125,-0.07555808797619046,0.18132564954761912
262,30.0,232.5,1312.5,-0.048939316073170536,-0.059531444268292676,0.18714524609756106
263,30.0,237.5,1317.5,-0.04905742030952374,-0.04300439130952381,0.1917367007380953
264,30.0,242.5,1322.5,-0.04921151128571416,-0.02615834647619047,0.1947408152380953
265,30.0,247.5,1327.5,-0.04931527631707301,-0.009152610243902438,0.19635779963414643
266,30.0,252.5,1332.5,-0.049405827428571296,0.007539345595238099,0.19625211690476196
267,30.0,257.5,1337.5,-0.04952802370731693,0.02447916707317074,0.19469659904878056
268,30.0,262.5,1342.5,-0.04969437914634135,0.04087792473170732,0.19187559843902446
269,30.0,267.5,1347.5,-0.049794621883720774,0.05725961909302326,0.18748093641860472
270,30.0,272.5,1352.5,-0.04989877860975596,0.0732860426585366,0.18162254441463424
271,30.0,277.5,1357.5,-0.049939258142857046,0.08868278595238095,0.17437807854761914
272,30.0,282.5,1362.5,-0.050084531170731604,0.103490628,0.16613614346341474
273,30.0,287.5,1367.5,-0.05019982785714274,0.1176713686904762,0.156578260904762
274,30.0,292.5,1372.5,-0.05026355673170716,0.13099348158536583,0.1456242809024391
275,30.0,297.5,1377.5,-0.050382329674418504,0.1433632329767442,0.1335418621860466
276,30.0,302.5,1382.5,-0.05046798141463405,0.15449636343902437,0.1204990557317074
277,30.0,307.5,1387.5,-0.050573523119047475,0.16440256097619046,0.10666735007142865
278,30.0,312.5,1392.5,-0.05071094019512185,0.17315847443902438,0.09225962014634154
279,30.0,317.5,1397.5,-0.05082108714285701,0.1805984048095238,0.07670168621428579
280,30.0,322.5,1402.5,-0.0508811261904761,0.18666039573809523,0.06038366830952387
281,30.0,327.5,1407.5,-0.050904223097560874,0.1912917775609756,0.043780938560975674
282,30.0,332.5,1412.5,-0.05097710383333317,0.19456635719047619,0.026889005214285784
283,30.0,337.5,1417.5,-0.05105922768292664,0.1964179909512195,0.009911868463414714
284,30.0,342.5,1422.5,-0.05104360464285705,0.19674147792857144,-0.007246231976190411
285,30.0,347.5,1427.5,-0.05111626121428559,0.19557518354761902,-0.024505668619047554
286,30.0,352.5,1432.5,-0.05118565856097552,0.19297260282926829,-0.04159617434146334
287,30.0,357.5,1437.5,-0.05114106892536103,0.18622927757223112,-0.06690249022231133
288,40.0,2.5,1442.5,-0.09361442258620677,0.27056527713793105,-0.10799901693103442
289,40.0,7.5,1447.5,-0.09361517216666657,0.258495583,-0.1346221757619047
290,40.0,12.5,1452.5,-0.0935393070975609,0.24584905499999998,-0.1567606611463414
291,40.0,17.5,1457.5,-0.09354788473809515,0.23138675169047615,-0.1778703551428571
292,40.0,22.5,1462.5,-0.09345298646341452,0.21505491790243902,-0.1975501191707317
293,40.0,27.5,1467.5,-0.09342242097619041,0.19699188861904762,-0.2158287358333333
294,40.0,32.5,1472.5,-0.09332380429268279,0.17743679602439025,-0.23239975448780484
295,40.0,37.5,1477.5,-0.09328688416666656,0.15672632371428571,-0.24721563535714286
296,40.0,42.5,1482.5,-0.09314968985714274,0.13431494330952382,-0.26020243276190475
297,40.0,47.5,1487.5,-0.0929839795609754,0.11108100307317074,-0.2709653789756098
298,40.0,52.5,1492.5,-0.09284625323809508,0.08709829595238093,-0.279693015
299,40.0,57.5,1497.5,-0.09262022749999989,0.06210530233333332,-0.28629915978571424
300,40.0,62.5,1502.5,-0.09251506082926818,0.03680614307317073,-0.2906138411951219
301,40.0,67.5,1507.5,-0.09236466209523801,0.011212799095238096,-0.29277427200000006
302,40.0,72.5,1512.5,-0.09221689552380942,-0.014835897761904759,-0.2926929550714285
303,40.0,77.5,1517.5,-0.09202600180487795,-0.04042405131707316,-0.2903444926829268
304,40.0,82.5,1522.5,-0.09190066080952375,-0.06557283907142858,-0.28583335697619044
305,40.0,87.5,1527.5,-0.09169995647619038,-0.09033240233333333,-0.2790392888095238
306,40.0,92.5,1532.5,-0.0915700252857142,-0.11491028214285712,-0.27008290921428574
307,40.0,97.5,1537.5,-0.09146135004878037,-0.13814202246341464,-0.259175574804878
308,40.0,102.5,1542.5,-0.09140434028571416,-0.16000552654761904,-0.2463831917380952
309,40.0,107.5,1547.5,-0.09136315173809516,-0.18076549359523808,-0.23159801176190473
310,40.0,112.5,1552.5,-0.09128614151219501,-0.20011754624390243,-0.21505908336585364
311,40.0,117.5,1557.5,-0.09119154578048769,-0.21776344068292683,-0.1970700562195122
312,40.0,122.5,1562.5,-0.09104641342857127,-0.2339445929761905,-0.17714310059523802
